Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Value13,Value14,Value15,Value16,Value17,Value18,Value19,Value20,Value21,Value22,Value23,Value24,Value25,Value26,Value27,Value28,Value29,Value30,Value31,Value32,Value33,Value34,Value35,Value36,Value37,Value38,Value39,Value40,Value41,Value42,Value43,Value44,Value45,Value46,Value47,Value48,Value49,Value50,Value51,Value52,Value53,Value54,Value55,Value56,Value57,Value58,Value59,Value60,Value61,Value62,Value63,Value64,Value65,Value66,Value67,Value68,Value69,Value70,Value71,Value72,Value73,Value74,Value75,Value76,Value77,Value78,Value79,Value80,Value81,Value82,Value83,Value84,Value85,Value86,Value87,Value88,Value89,Value90,Value91,Value92,Value93,Value94,Value95,Value96,Value97,Value98,Value99,Value100,Value101,Value102,Value103,Value104,Value105,Value106,Value107,Value108,Value109,Value110,Value111,Value112,Value113,Value114,Value115,Value116,Value117,Value118,Value119,Value120
70.026,70.026,78.26576723,70.026,70.026,70.026,70.026,70.026,70.026,70.026,85.26023706,70.026,70.026,84.1406526,71.87366055,84.60581148,70.026,77.41626423,80.16493552,70.026,72.5526867,70.026,70.026,76.4973368,70.026,70.026,86.82666967,84.97925518,75.71192178,70.026,70.026,70.026,87.07401406,70.026,87.03184444,70.026,70.026,70.026,70.026,88.46981524,70.026,70.026,70.026,70.026,70.026,70.026,70.026,79.76769384,70.026,70.026,70.026,86.82272381,86.30354281,70.026,70.026,78.14644479,70.026,70.026,78.57015011,71.35840562,75.01302734,70.026,70.8813516,70.026,70.026,70.026,74.13770681,70.026,85.60544043,70.026,70.026,70.026,73.54877407,70.026,70.026,86.14325833,70.026,82.28820272,86.02916733,83.09193968,70.026,70.026,70.026,80.79179634,70.026,70.026,70.026,76.45109227,83.70763453,86.01340432,70.026,70.026,70.026,80.30638518,70.026,70.026,82.34499968,79.47034827,81.56645308,70.026,70.026,71.13679745,70.026,70.026,87.36963971,76.66666937,70.026,80.11078956,72.70316997,74.95999724,70.026,70.65582617,70.026,70.026,70.026,85.51290191,70.026,84.16316315,70.026,70.026
70.026,78.84093655,86.25999603,70.026,74.34992469,70.026,79.51404299,70.026,70.026,70.026,81.93604818,82.85879861,70.026,70.026,71.92672657,75.25908396,77.93734212,80.79202257,71.83121048,70.026,70.026,70.026,71.83698946,78.97590516,70.026,70.026,70.026,70.026,70.026,70.026,73.95348123,74.50189119,70.026,75.11442538,78.94298895,85.65306865,79.44125769,82.922892,70.026,70.026,85.38239279,82.43784351,70.026,70.026,79.99224363,70.026,70.026,70.026,70.026,70.026,70.026,71.45592917,70.026,70.026,73.03936272,70.026,70.026,70.78016943,81.94294654,70.026,70.026,70.026,81.42565561,77.58939135,70.026,70.026,70.84743089,70.026,77.62224338,70.026,70.026,70.60002788,75.15118902,70.026,70.026,70.026,70.026,70.026,83.07578803,70.026,70.84363125,70.026,70.026,70.026,70.026,70.026,70.35663258,75.96932463,83.34394683,70.026,70.026,70.026,70.026,70.026,70.026,78.40776847,70.026,70.148983,83.60876967,70.026,70.026,70.026,74.92377744,70.026,84.54542869,70.026,70.026,70.026,84.46368782,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,72.63956137,70.026
83.99888915,70.026,76.14704373,70.026,70.026,70.026,70.026,70.026,85.90990562,70.026,70.026,74.34781161,70.026,70.026,72.96612996,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,84.40773339,70.026,70.026,70.026,70.026,70.026,70.026,73.76154712,70.026,85.79785254,70.026,70.026,70.026,76.95230798,83.47392209,70.026,70.026,70.026,70.026,70.026,70.026,70.026,77.73955879,70.026,70.026,80.69478448,70.026,80.2437686,70.026,70.026,70.2149937,77.01593424,70.026,70.026,83.24157309,83.03258091,85.94230811,70.026,74.75218081,70.026,70.026,71.34313403,85.15441945,70.026,70.026,70.026,70.026,70.026,70.026,77.43076293,70.026,70.026,70.026,70.026,70.026,70.026,85.1556797,70.026,70.026,70.026,70.026,70.026,70.026,72.74790412,72.18439399,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,71.38746458,70.026,70.026,70.026,71.30889671,70.026,70.026,74.30254473,70.9696718,70.026,70.026,70.026,74.96270537,70.026,70.026,82.90225878,70.026,85.42790913,70.026,70.026,76.46613687,77.50828432
73.52245873,70.77944749,70.026,89.25152384,70.026,80.8608823,92.00708886,70.026,93.57165345,70.026,71.22727706,83.8008807,70.026,70.026,77.458904,99.02368644,89.07869377,70.026,70.026,70.026,70.026,70.026,70.026,70.026,101.2693039,72.69863966,70.026,70.026,75.99432052,86.70811202,77.4930152,70.026,70.026,79.73250407,74.40365022,79.1176842,72.02765822,81.09811375,100.0937808,75.01312531,99.27399761,70.026,85.05629786,95.09074827,70.026,70.026,70.026,70.026,70.026,88.89971941,95.0496557,90.69396716,75.63257687,70.56268874,72.09590368,77.43296206,75.82982468,96.11620478,70.026,70.026,70.026,99.98783015,90.05189828,90.36744819,76.77832915,75.97415239,98.76276787,100.4265366,73.85001996,94.17602652,70.026,86.38966397,70.026,93.8808723,82.51195272,70.026,89.12694914,78.36078138,70.026,70.026,97.24990205,70.026,96.46056085,90.12445078,89.50499872,70.026,70.07607569,80.85489441,94.65054326,87.25373869,80.55113511,70.026,70.026,70.026,92.31942212,75.87610043,74.68051791,93.21741807,90.42390913,77.83813673,70.026,102.0276909,70.026,95.00178518,80.75474072,93.32827385,70.026,70.026,80.35115147,93.84114086,76.15819657,70.026,86.02475282,70.026,97.00533693,78.62592872,79.46652436,70.026,74.00781217,70.026
79.14520731,70.026,72.35219958,93.88154919,70.026,87.21842917,92.98906462,94.51366012,70.026,87.61269075,78.37529462,70.026,88.66428372,70.026,91.18459445,70.026,70.026,88.22932927,91.53920073,70.026,71.63841657,79.10562753,87.35316532,78.04081714,70.026,70.026,70.026,70.026,70.026,78.40152373,73.79247255,92.70051953,96.41058141,70.026,84.5350326,70.026,70.026,71.5813499,76.86456386,93.52716444,96.46120848,76.45668313,70.026,77.75291159,70.026,70.026,73.93157182,70.026,70.026,81.90231763,91.70824682,70.026,86.86347164,84.0434097,70.026,70.026,89.16979772,81.22160111,70.44534164,83.74808912,70.026,80.53872405,70.026,76.89119893,72.8639845,71.7335339,70.12330274,93.00661217,77.57269913,80.78273578,92.61056148,75.96540695,70.026,70.026,70.026,70.83938674,90.98979469,77.28099856,70.026,70.64600387,87.97748188,81.11722232,70.026,84.56202703,96.40737919,76.87946003,85.41462298,70.026,89.33773306,70.62342756,81.05469083,88.7478656,82.21925762,85.79640715,88.80207989,70.026,95.17876567,70.026,88.55353105,70.58236033,87.03206328,74.72830644,72.90718603,70.026,70.026,86.41947113,92.55839989,79.76204314,82.4731556,84.76086609,86.62463162,94.26597203,82.83057942,97.27338995,70.026,70.16310102,83.34949675,99.13231317,70.026,70.026
74.6546089,70.026,70.026,76.85625,70.026,85.02324549,70.026,70.026,77.85605177,70.026,84.83553253,70.026,92.91543584,95.02288318,74.471988,70.026,70.026,70.026,75.40276593,76.13923674,77.45327975,70.026,78.42870605,70.026,70.026,74.8317796,87.57833302,78.55525713,70.026,90.23224179,70.026,70.026,70.026,70.026,78.77221056,70.026,70.026,70.026,70.026,71.11442856,84.69765847,81.55192611,79.00067668,70.026,70.026,76.93125574,70.026,92.89940376,70.026,79.54569816,70.026,70.026,70.76566358,81.67545194,70.026,89.57849534,70.026,70.026,70.18208354,70.026,70.026,70.82796309,84.79712504,70.026,89.41612687,70.026,70.026,70.026,87.85391829,92.87968784,70.026,91.84277505,80.33704127,71.96718826,70.026,70.026,70.026,93.72903154,70.026,70.12769301,78.58945572,70.026,70.026,90.16938333,70.026,70.026,73.22703827,70.026,70.026,77.66965677,82.54988333,73.18532009,75.93733504,86.53335452,79.49166331,85.09683629,93.62681639,70.026,70.026,87.75948133,70.026,80.5580496,70.026,81.87820214,86.72102414,91.50752156,70.026,70.026,70.026,85.07991764,70.026,70.026,76.23855725,70.026,77.67479397,70.026,75.59758744,70.026,70.026,91.16254321
70.026,70.026,76.80440039,81.52702511,70.026,75.90168313,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,79.08683697,70.026,70.026,70.026,73.87742182,80.74655537,70.026,70.026,70.026,80.33117173,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,75.72320806,70.026,70.026,70.026,70.026,70.026,70.026,73.45814291,70.026,70.026,70.026,70.026,70.026,79.84405799,70.026,70.026,70.026,70.026,70.026,70.026,70.46338782,82.85902861,70.026,70.026,70.026,77.59354759,83.07910248,70.026,70.026,70.026,70.026,70.026,80.85593247,70.026,70.026,70.026,70.026,70.026,76.26772249,72.94151637,70.026,70.026,70.026,70.026,70.026,70.026,70.026,79.30846544,70.026,70.026,70.026,77.98538491,70.026,76.17074071,72.7768746,70.026,70.026,70.026,70.026,73.98004059,70.026,70.026,70.026,70.026,80.35866391,70.026,70.026,70.026,76.82507047,70.026,70.026,70.026,70.026,70.026,75.70661543,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026
81.10391795,70.026,78.31694958,70.026,70.026,70.026,84.32286929,70.026,87.15141774,70.026,70.026,70.026,81.80647964,91.54718565,88.86967351,70.026,70.026,72.84035364,70.026,92.50232459,70.026,70.026,70.026,90.06862738,82.65655999,70.026,94.52927795,70.026,70.026,92.33288048,88.29401958,75.1317896,70.026,70.026,75.93606952,87.221292,91.21176333,70.026,70.026,70.026,70.026,88.67468375,93.89249732,70.026,70.026,70.026,70.026,70.026,70.026,70.026,74.3133308,70.026,89.06009452,70.026,89.55608049,79.44345964,95.32541886,82.44023597,70.026,70.026,70.026,70.026,70.026,87.94601811,70.026,70.52675033,85.23200077,70.026,76.606469,91.50807924,80.65895785,70.026,70.026,70.026,87.39372852,92.09785744,80.35643591,70.026,70.026,70.026,70.026,70.026,70.026,86.23934783,81.53358172,71.48218582,70.026,72.32945405,70.026,87.02990793,91.29138886,83.14726685,93.50409704,83.34400466,70.11371042,73.67928711,70.026,70.026,80.52090853,70.026,79.2598801,70.026,70.98201722,79.77724004,70.026,70.026,77.80825765,70.026,70.026,70.026,70.026,70.026,75.26381322,86.58333519,70.026,94.34038084,70.026,93.88931471,70.026,94.85748609
70.026,70.026,70.026,79.26989021,78.75381912,70.026,70.026,70.026,70.026,70.026,92.62817308,70.026,70.026,70.026,70.026,94.01972877,93.33869024,70.026,71.44658114,70.026,70.026,85.37900912,70.026,70.026,92.44179542,70.026,70.026,70.026,70.026,70.026,80.32284867,72.84119654,70.026,77.22274346,70.026,70.026,77.05911805,73.46814561,73.6917535,70.0439823,70.026,94.39210397,70.026,84.10778358,70.026,94.03924149,70.026,70.026,70.026,70.026,78.85364785,70.026,70.026,70.026,70.57889298,70.026,70.026,71.25797622,70.026,87.6168935,70.026,70.026,90.46483565,70.026,70.026,78.56452066,94.01099627,92.30096038,92.98559706,70.026,70.026,70.026,88.52535276,70.026,81.70580953,81.68404034,86.78009601,90.68026121,87.90493157,80.33257742,70.026,70.026,74.59113444,88.57485399,70.026,89.87938626,92.93976975,88.10089488,82.78530703,79.74407809,70.026,70.026,79.12681757,82.89016334,70.026,70.026,82.36012844,70.026,70.026,70.026,76.20822416,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,87.45490268,70.026,74.61167801,70.026,93.95355759,70.026,70.026,86.61265664,70.026,90.20533741,70.026
70.026,76.69975272,70.026,70.026,79.70358215,70.14016347,79.38574527,70.026,75.58965584,70.026,70.026,70.026,70.026,70.026,70.026,79.54696315,70.026,77.8570554,70.026,70.026,70.026,70.026,70.026,70.026,73.07487664,74.5394814,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,79.7950755,70.026,70.026,75.26430313,70.026,70.026,70.026,70.78514812,70.026,70.026,70.026,70.026,74.85838605,70.026,70.026,72.3115886,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,71.28839879,70.026,70.026,70.026,70.026,70.026,70.026,70.026,75.05938632,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,76.16873117,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,77.1578103,70.026,70.026,73.33446136,70.026,70.026,70.026,70.026,70.026,70.026,78.16671202,78.92496508,70.026,75.74031225,70.026
75.09443319,70.026,70.026,76.72311071,79.54519451,70.026,70.026,70.026,70.026,70.026,79.88578806,70.026,76.79050164,70.026,70.026,80.3770919,70.026,70.026,70.026,70.026,70.026,76.83562846,70.026,70.026,70.026,70.026,70.026,71.07070765,70.67053996,81.56253194,70.026,70.026,70.026,70.026,70.026,70.026,83.6995341,70.026,77.75811063,70.026,70.026,75.51674865,70.39551381,84.29153064,70.026,70.026,70.026,70.026,70.79355491,73.32174419,71.60638238,70.026,70.026,79.62114954,70.026,70.026,70.026,70.60695855,70.026,70.026,70.026,70.026,77.07221585,70.026,70.026,70.026,70.026,70.026,70.026,72.3935403,70.026,80.87048335,70.026,70.026,70.026,78.72931469,70.026,70.026,70.026,70.026,81.11866648,72.1672967,70.026,70.026,70.026,70.026,73.92996379,74.77127447,71.75567798,72.23853334,70.026,70.026,81.84890887,70.026,84.70763279,70.026,70.026,70.026,70.026,70.026,72.92237771,70.026,70.75220441,84.4704347,70.026,80.20171717,80.24394854,80.09055704,70.026,70.026,70.026,70.026,70.026,74.77836972,81.73729581,70.026,70.026,70.026,70.026,70.026
72.89234815,70.026,70.026,70.026,71.75199821,70.026,70.026,88.59510799,70.026,70.026,70.026,86.15876119,82.46715138,70.026,70.026,92.94754446,75.53003591,70.026,92.54568655,70.026,70.026,76.88972247,70.026,74.84963451,73.38824685,70.026,75.96147605,88.39447726,70.026,70.026,75.20961468,72.36211694,70.026,85.6630935,70.026,86.06123421,70.026,83.78521963,70.026,70.026,70.026,91.17313051,89.90562937,70.026,70.026,70.026,86.45453535,70.026,90.12395029,70.026,70.026,81.65358274,70.026,76.26036657,70.026,70.026,85.76738111,70.026,70.026,70.026,70.026,81.90022724,80.57163274,93.70275629,83.43892746,70.026,70.026,74.91065646,78.58979875,70.026,72.86406027,74.08854652,70.026,83.84666804,91.95491094,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,74.50725415,70.026,70.026,70.026,73.3722834,70.026,78.31824981,70.026,70.026,70.026,70.026,70.026,81.25208217,70.026,70.026,70.026,76.41554511,83.60198346,77.22231809,70.026,70.026,70.026,88.75975106,94.86349723,89.6929802,70.026,70.026,73.48388667,70.026,71.21851494,83.24044683,82.26989091,81.97768208,70.026,89.30200489
90.03996332,71.66261443,82.89210632,70.026,73.14093287,70.026,75.16743282,70.026,86.48011184,87.84906938,70.026,70.026,70.026,70.026,70.026,88.07218194,93.42627114,70.026,70.026,70.15583662,92.42760302,70.026,70.026,87.70455993,70.026,70.026,70.026,70.026,90.63967278,70.026,70.026,83.34111004,70.026,70.026,70.026,80.92561155,87.10259516,70.026,72.43030905,82.9941197,86.90102787,70.026,90.10565063,83.29342865,80.24268646,92.37501736,70.026,70.026,70.026,70.026,70.026,70.026,86.27319883,72.02042549,70.026,96.77551396,82.11404446,70.026,95.43321337,70.026,79.48433338,87.67658505,70.64908576,90.22834555,70.026,74.12122539,70.026,88.60613721,74.80363003,72.67969968,84.43972637,88.63074509,79.75521806,92.05129192,92.57170629,71.46826406,70.026,85.95616525,70.026,94.14288211,75.51990217,70.026,85.8144008,70.026,88.24991664,70.026,95.82913706,70.026,86.4869394,77.6649695,70.026,70.026,70.026,70.026,70.026,70.026,86.75507162,70.026,71.71325972,70.026,80.21711353,70.026,90.6138993,94.75090722,70.026,79.08864357,70.026,89.68765512,70.026,83.45857916,83.11900529,88.68513415,70.026,88.0872967,70.026,76.82553684,85.11542536,87.2479086,70.026,70.026
82.96699774,78.89340922,70.026,72.22221194,70.026,81.1117614,70.026,70.026,75.88989051,70.026,76.33656603,70.026,74.68333239,70.026,70.026,83.6560857,70.62517334,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,73.05277524,85.40707147,70.026,70.026,70.026,70.026,70.026,70.026,78.90750423,79.2307262,70.026,70.026,72.93700737,79.39970009,70.026,70.026,70.026,72.04246013,70.026,70.026,70.026,77.31986707,78.82294988,70.026,83.30832814,70.026,70.026,70.026,84.01721443,79.57271579,86.25228859,70.38936056,70.026,75.77478249,86.28921679,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,78.70282338,75.95113218,73.13766304,70.026,79.88568868,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,74.68972777,70.026,70.026,70.026,70.026,75.0398206,70.026,70.026,70.026,70.026,70.026,74.8336739,70.026,86.83493656,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,84.10988149,70.026,70.026,70.026,72.86612912,82.9596116,70.026,70.026,70.026,80.5347899,70.026,80.74762861,70.026,70.026,70.026,70.026
70.026,74.68144955,87.42180637,71.54325548,70.026,70.026,75.69409503,83.75553613,70.026,70.026,71.22132827,81.2978471,82.23958725,72.90258835,70.84748299,70.026,70.026,85.93601373,70.026,70.026,86.56603913,70.026,70.026,70.97130007,70.026,70.026,83.16938486,70.026,70.026,70.026,83.69838271,70.026,70.026,70.026,70.026,70.026,70.026,70.04979277,70.026,70.026,70.026,70.026,70.026,70.026,89.1264573,70.026,70.026,70.026,70.026,87.24190161,81.82212231,70.026,70.026,81.42876995,70.026,70.026,70.026,70.026,85.60220687,87.98493007,82.2943996,80.51253349,70.026,70.026,70.026,70.026,78.68888158,70.026,70.026,70.026,70.026,90.11143543,82.01662468,83.54398417,72.77563291,70.026,70.026,70.026,88.43872762,70.026,81.35105231,83.15124569,70.026,70.026,85.50674523,70.026,78.3149198,73.96495342,70.026,70.026,85.56036527,70.026,70.026,84.91364833,70.026,70.026,73.96239744,85.59471166,70.026,70.026,70.026,70.026,70.026,70.026,70.026,71.11242716,71.79892304,70.026,70.026,78.61316866,84.0269836,70.026,70.026,70.026,70.026,70.026,70.7743723,78.2992695,87.68180829,70.026
70.026,70.026,70.026,70.026,71.37756459,70.026,77.82428902,70.026,70.026,76.53295989,71.03021382,70.026,86.30236701,70.026,70.026,84.65922048,72.0405631,70.026,73.6602099,70.026,70.026,70.026,75.84912016,70.026,70.026,72.7776405,70.026,70.026,82.47440123,70.026,70.026,70.026,70.026,76.74774123,70.026,81.95715853,81.92102805,70.026,70.026,81.38904383,70.026,70.026,70.026,70.026,70.026,73.68045217,70.026,70.026,70.026,81.17227289,78.75303319,88.29794365,82.05420446,75.94820819,70.026,70.026,70.026,88.0787992,70.026,70.026,82.44411878,75.87781965,70.026,70.026,70.026,70.026,70.026,85.04843229,70.026,70.026,85.36253099,70.026,89.03371249,70.026,70.026,70.026,70.26100677,70.026,70.026,70.026,70.026,70.026,70.026,75.83703326,70.026,70.026,70.026,70.026,70.026,71.9620917,79.72497129,79.31043498,89.8271936,84.57815124,70.026,79.1749593,76.43229028,72.26906362,79.26541916,70.026,81.32428708,88.62904814,83.5010209,70.026,70.026,70.026,70.026,77.82280152,72.01926693,72.62128144,70.026,70.026,70.026,70.026,70.026,82.33746579,71.32750049,70.026,70.026,70.026
70.026,83.9890702,70.026,70.026,78.0696934,70.026,70.026,80.49794522,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,75.29181968,70.026,70.026,70.026,70.026,70.026,70.026,71.30290622,70.026,76.7053206,79.08304602,70.026,70.026,73.87076757,79.42550907,81.27612893,70.026,70.026,73.51236329,70.026,70.026,78.46109014,70.026,80.20050336,70.026,70.026,70.026,75.71373787,70.026,70.026,70.026,70.026,84.83186787,74.77731481,70.026,80.27851334,70.026,77.77338984,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,72.30450165,70.026,70.026,80.44197862,71.61231291,70.026,70.026,70.026,70.026,70.026,70.026,78.17519872,70.026,70.026,70.026,72.91237541,70.026,70.026,70.026,70.026,75.93588854,70.026,70.026,70.026,70.026,70.026,70.026,70.026,74.66287773,70.026,70.026,70.026,70.026,70.026,79.38564656,83.54461235,82.0112179,70.026,70.026,70.026,74.74265092,72.38746821,70.026,78.51806498,70.026,70.026,79.85083423,70.95679551,70.026,70.026
100.3123485,77.84137006,89.01100835,82.72768365,70.026,71.25522287,96.5081889,70.026,70.026,70.026,100.5711725,95.0548818,70.026,92.19978421,76.11382102,72.1642527,74.24913656,70.026,78.17952896,99.74328332,86.77159113,74.79372331,81.59870647,87.42250898,89.01396951,97.09917534,70.026,79.42521653,70.026,93.78254429,92.49424582,79.24964357,90.81693857,97.18612267,70.026,91.70718398,70.026,92.43455225,96.1400963,70.026,100.732946,70.026,90.66542071,94.91356358,70.026,70.12742999,86.45506505,72.78541488,74.87393525,70.026,70.026,70.026,88.15453134,70.026,99.88435957,70.026,80.99754268,70.026,70.026,70.026,98.78615264,70.026,70.026,88.82210895,90.83524439,70.026,70.026,79.45736469,70.026,70.026,76.51744398,70.026,97.21183328,86.95090996,100.1026072,70.026,70.026,70.026,70.026,75.84221579,76.61732574,71.56233741,71.55306449,82.01581461,87.60948412,93.66935436,70.026,83.89977766,70.026,70.026,76.97664904,97.18638056,71.93365503,90.19397482,70.026,70.026,81.4592193,92.30856408,70.026,70.026,97.76389313,70.026,70.026,76.53355995,71.36395542,74.44095522,78.42036136,81.82114602,94.49614351,89.860891,79.08862066,70.026,70.026,94.94567184,70.026,77.67308926,70.026,79.8156024,70.026,93.55056274
70.026,70.026,88.88096687,70.026,70.026,83.08595928,78.1779187,70.026,83.44933249,70.026,70.026,70.026,70.026,73.14913787,70.026,74.76111518,78.99145669,70.026,80.38505937,70.026,70.026,70.026,80.6803907,70.026,70.026,70.026,70.026,77.06226887,70.026,70.026,74.67708937,88.24290062,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,87.84156921,86.26469049,70.026,70.026,70.026,70.026,74.58793235,70.026,70.026,89.31820455,70.026,77.25403166,70.026,70.026,70.026,73.58052093,70.026,70.026,71.09801761,82.07135445,73.99930627,86.71691109,70.026,70.026,70.026,71.38964883,70.026,70.026,70.026,70.026,88.85214507,70.026,80.5027836,70.026,70.026,70.026,75.82709368,73.54077523,79.10685373,75.08831954,80.11397581,70.026,70.026,80.0952062,87.64243977,84.92922384,87.64723198,70.026,86.87818347,70.026,70.026,70.026,70.026,70.026,86.0860795,70.026,80.15338555,70.026,70.026,78.91962568,70.026,70.026,70.026,70.026,78.4198042,70.026,70.026,85.94050025,81.46315415,70.026,79.48605234,70.026,70.026,88.61291232,70.026,70.026,70.026
70.026,70.026,79.49488106,70.026,70.026,86.13357766,84.00641242,70.026,70.026,70.026,70.026,71.54943121,77.23292968,70.026,74.48295038,84.14302507,70.026,75.59887875,77.38254214,70.026,70.026,70.026,89.19673887,70.026,72.7846793,70.026,70.026,82.8557203,79.84786937,70.026,70.026,78.99752955,82.21101384,70.026,70.026,70.026,70.026,70.026,87.04193387,70.026,70.026,70.026,70.026,70.026,85.4877166,70.026,75.96770746,83.93137663,70.026,80.44585183,87.50036483,70.32887087,70.026,82.83160882,79.92227387,74.12522457,70.026,72.54912969,75.80873711,70.026,70.026,70.026,71.93463185,70.026,71.14906725,70.026,86.03026396,70.026,88.48183194,70.026,70.026,83.00215939,70.026,70.026,70.026,70.026,90.68866091,70.026,70.026,77.93445239,70.026,70.026,70.026,70.026,75.2156278,70.026,80.59918779,70.026,72.43348966,70.026,70.026,87.36912624,70.026,70.026,87.92252554,70.026,89.78135497,70.026,89.54455271,70.026,70.026,83.77347605,70.026,70.026,74.61354165,85.57387348,70.026,70.026,70.026,91.53597103,70.026,80.38687212,78.85234936,70.026,70.026,70.026,70.026,70.026,89.95786232,70.026
98.37278702,70.026,70.026,99.42554226,70.026,70.026,70.026,75.15688947,70.82402465,70.026,100.2155528,70.026,70.026,98.88193391,70.026,78.23473551,70.026,70.026,91.30565376,100.1887223,102.3227146,70.026,78.60302957,85.27677221,70.026,71.33996334,72.93770671,70.026,70.026,70.026,77.88815799,70.026,78.26872445,95.79932114,70.026,70.026,87.33547637,83.70305365,77.98584238,70.51368343,92.20608351,100.2395403,70.026,101.0103978,70.026,80.10159052,70.026,70.026,70.026,81.00233123,84.45274762,70.026,75.11196127,70.026,87.30930862,97.49772687,75.1576979,86.59051166,93.90003502,70.026,70.026,81.41285555,71.74880775,98.42453151,70.026,103.2758275,93.79913544,75.23864661,70.026,98.52628669,97.69139947,80.89092984,75.79100815,76.15531832,70.026,83.49997727,90.59793968,87.75948919,71.07673886,70.026,70.026,83.28229578,70.026,70.026,70.026,72.1617601,87.61973071,70.026,78.00247871,84.62585691,93.11698506,72.36295432,94.41189552,75.62203514,89.50954678,70.026,101.5560459,78.07204754,76.0108373,70.026,70.026,70.026,101.9238782,70.026,104.0424702,100.9983092,77.1466731,89.11098451,72.0840496,79.72851048,73.07605032,70.026,70.026,81.83911757,97.72011314,70.39589823,71.28908989,73.2486923,86.74437951,70.026
74.03408974,94.37507038,90.4039803,89.0694018,83.80920414,92.42177432,79.35518588,70.20044132,70.026,77.26191173,94.95508375,70.026,70.026,70.026,85.41010622,70.62880962,86.82344406,85.48140545,70.026,84.01856907,86.30753061,70.026,70.026,92.32947732,78.06195946,74.37267846,93.81358456,86.49485482,74.56533487,96.30184223,70.026,97.72674097,70.026,92.97567594,70.026,70.026,94.58756384,76.66546473,70.40906002,70.026,70.026,70.131651,94.02387152,81.08258296,86.83511273,70.37669717,91.05222406,95.0452471,70.026,93.6650021,97.48421116,70.026,70.026,74.71367171,82.61803275,78.59159977,70.026,70.48205034,72.07463997,77.71555173,94.9660764,86.81164788,72.74406265,70.026,80.79651524,70.026,73.82060905,97.94753093,70.39192063,89.70188533,70.026,70.026,70.026,82.33106049,70.56602913,96.00603295,70.026,70.026,70.026,84.96203833,88.35368408,70.026,70.026,75.02343068,70.026,73.38836302,70.026,77.77376134,80.21122191,70.026,85.33944049,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,90.99403208,72.2006209,70.026,95.69389708,88.04753402,71.18751694,84.68639372,89.04908067,70.026,73.6677433,89.48068911,70.026,93.73973844,70.026,70.026,92.46961527,86.20382669,78.27870996,70.026,70.026
70.026,70.026,70.026,78.41386001,70.026,78.36163284,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,77.04435262,80.13189986,74.33434304,72.09648148,70.026,70.026,70.026,70.026,77.54567584,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,79.4146793,74.30026669,70.026,70.026,70.026,70.026,70.026,70.026,70.92353314,78.8248756,71.90729815,70.026,70.026,70.026,70.026,76.12095568,70.026,70.026,76.33398968,70.026,71.12342551,70.026,70.026,70.026,78.25548485,70.026,70.026,70.026,75.08649294,70.026,70.026,70.026,70.026,78.19164818,70.026,70.026,70.026,70.026,70.026,76.97373707,70.026,79.65140942,75.3002881,70.026,77.78684406,70.026,78.46879241,70.026,70.026,70.026,70.026,80.69460195,77.24555406,79.63849061,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,70.026,71.34313377,70.026,70.026,70.04105705,70.026,79.57928963,70.026,77.10767968,70.026,70.026,70.026,79.37687651,70.026,70.97288349,70.026,77.62868274,70.026,70.026
