Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Value13,Value14,Value15,Value16,Value17,Value18,Value19,Value20,Value21,Value22,Value23,Value24,Value25,Value26,Value27,Value28,Value29,Value30,Value31,Value32,Value33,Value34,Value35,Value36,Value37,Value38,Value39,Value40,Value41,Value42,Value43,Value44,Value45,Value46,Value47,Value48,Value49,Value50,Value51,Value52,Value53,Value54,Value55,Value56,Value57,Value58,Value59,Value60,Value61,Value62,Value63,Value64,Value65,Value66,Value67,Value68,Value69,Value70,Value71,Value72,Value73,Value74,Value75,Value76,Value77,Value78,Value79,Value80,Value81,Value82,Value83,Value84,Value85,Value86,Value87,Value88,Value89,Value90,Value91,Value92,Value93,Value94,Value95,Value96,Value97,Value98,Value99,Value100,Value101,Value102,Value103,Value104,Value105,Value106,Value107,Value108,Value109,Value110,Value111,Value112,Value113,Value114,Value115,Value116,Value117,Value118,Value119,Value120
72.65342123,80.02123812,70,70,82.35849412,71.58417239,70,70,75.23014533,70,77.24000493,70,70,70,88.65818909,70,70,75.92114826,70,84.23633869,91.70834028,75.40372984,70,70,70,91.24429573,70,70,70,79.83440166,70,73.22202199,82.00939307,75.4140961,80.68057745,81.85423829,70,70,71.34103793,70,77.73504701,70,75.55457773,70,84.21799827,70,76.90571248,70,70.4844151,84.82287552,76.06703951,70,70,70,70,70,70,71.37194356,70,93.49757736,70,90.82220695,70,70,75.47280011,70,70,71.78154945,70,84.76767484,86.06552545,83.74380042,71.17966102,86.6146465,81.26317368,90.34333448,72.15193258,70,70,73.02612942,70.9291667,87.75349878,81.69148326,71.6733382,70,70.04672584,70,78.44804934,70,83.1764757,88.87407999,84.68466115,90.07452756,74.92949706,70,70,83.98189211,70,82.22896437,70,70,70,70,70,70,75.54917627,70,70,71.15077685,70,70,70,70,86.42291994,88.09873407,92.438139,86.45075914,70,70,70
92.08002069,90.22756225,88.027574,83.59765663,70,70,70,70,84.9969947,81.10690809,97.54528669,86.39746223,70,70,92.41200555,87.00784666,70,94.04153324,70,98.7114748,91.22642814,97.97674728,70,70,70,70,75.38392042,70,70,70,70,70,71.82953003,70,97.8894717,97.71182111,70,76.69527399,70,70,94.36398002,92.10546344,70,92.2339958,70,92.83143283,70,78.42250162,70,80.57042237,70,77.44853763,71.72196279,94.23797269,70.51776685,70,88.06120719,95.53749948,70,88.66514702,70,98.95959644,70,70,93.08344797,91.69578802,70,90.01605811,85.32987097,70,70,94.99811528,75.02429477,80.09417981,70.44886694,75.98576476,70,83.7057523,70,74.44685189,98.70524657,70,70,70,70,70,88.29260508,96.42711255,77.8347097,70,82.37269455,92.06542733,70,70,70,71.16758512,77.33300428,70,70,83.84927623,70,99.97212679,70,77.32256396,97.7768588,79.24369253,94.23335506,70,70,70,70,72.7172305,86.03872154,70,70,96.83110971,76.69255581,86.95130597,70,77.40460783
70,70,70,70,70,87.02001889,70,84.89509131,70,70,70,70,71.65366314,70.94031558,81.3041265,85.59809865,70,84.0155444,82.43350064,70,76.47716547,87.34632623,70,70,70,70,70,70,70,70,70,88.32366516,70,70,70,70,70,79.57066745,70,70,70,70,70,82.38824825,70,70,70,70,70,78.95710469,70,70,84.15295502,75.46536277,78.37892605,70,70,70,70,70,70,70,70,73.88920184,72.65942967,77.6954186,70,70,70,70,70,70,70,70,70,82.19628855,73.80102897,70,70,88.20471453,70,87.28633062,70,70,70,70,75.88516135,70,78.80577638,70,71.81550439,70,85.54866238,70,70,70,70,70,70,70,70.10782594,70,73.98304225,70,87.89334355,70,70,85.97470816,76.57443194,70,73.00712646,86.77750459,70,70,70,70,70,87.94491129,82.02838679,74.68755985
83.29640055,70,81.14663358,70,97.15730087,70,74.38963184,85.82699177,70,71.15347536,85.46163717,70,88.70516098,95.86452662,80.56383442,71.45054203,70,78.52215649,70.62220846,70,98.76416664,72.63110998,91.85485455,70,73.63257417,70,70,92.70750203,81.86392074,83.71495387,79.41357451,87.10569928,79.50712358,82.1633686,82.49392339,70,76.70817232,77.90311717,70,75.48416033,79.61365816,85.78958568,70,70,87.17557482,70,70,70,94.36913025,98.13710512,70,87.11237593,90.11853087,70,75.60132114,90.87764282,73.58285989,92.05737576,88.03598929,70,70,70,79.54666013,70,79.19780685,88.03381554,91.57688106,87.79081013,96.03976588,70,70,70,73.76021349,70,73.40752804,70,95.83834927,85.72256944,90.90549817,87.26841746,70,90.76711646,88.73923822,70,79.7122369,80.60383941,70,75.78963485,74.07783704,84.09700253,70,86.54529532,96.29767614,70,70,82.65594487,86.77347767,97.29847504,98.24228578,71.20502362,94.89795665,70,92.94677399,70,70,90.39564636,70,70,86.35006231,84.0523093,70,77.14399676,70,70,72.30464985,83.90606977,90.41172649,80.55254353,85.41204044,70
70,79.01037875,83.71231658,70,85.58506822,80.8411312,70,93.43756159,75.57955336,70,93.65719941,70,85.56634558,78.77570027,74.80077602,70,82.91771374,70,70,93.09717481,93.42240331,96.37904105,70,70,71.86579126,70,78.05255824,86.6646519,70,87.57336881,91.53597504,70,76.7088293,70,70,85.48362073,70,89.80314628,82.9592071,82.7090921,70,70,70,70,70,89.14685648,70,70,78.49058532,95.85274464,70,70.30607359,70,87.9516388,78.68047113,77.87849216,70,84.83738041,74.32855257,96.26859213,87.63772314,95.26317214,70,80.85538636,86.35304289,83.17656233,70,70,81.59356362,95.11749699,70,70,73.82052443,70,80.52289999,96.41834515,70,77.64257731,94.2396602,76.07665977,77.0035499,70,75.06287453,78.33853091,88.26497001,89.44493902,70,70,70,73.82329674,70,70,70,70,70,89.7684801,80.93772334,70,91.98722351,70,70,70,70,70,72.78219941,94.9985091,94.81592654,70,70,70,70,75.50351117,72.53456578,70,90.13980533,70,73.8586512,70,90.30326647,83.89666924
79.63608221,70.1394186,70,70,83.81895265,90.25483583,95.95450285,87.7369767,81.9937676,91.85860776,70,70,70,70,82.97001282,70,85.69111942,70,94.35502175,70,70,70.96203494,70,88.10785301,96.13669375,79.52900951,70,85.47313687,70,83.37905295,70,96.44974581,76.53168246,88.34223038,70,95.56172032,76.74156694,74.42193283,70,70,93.69204576,85.49348232,70,70.27237529,70,70,96.79763471,86.41321505,70,85.87135886,70,70,70,72.46554221,70,87.00726131,84.02352492,70,79.15720987,89.40387989,70,85.31266356,70,70,70,70,70,70,70,70,70,70,96.20223679,70,80.79987053,94.80143658,89.85918215,70,70,70,70,88.23979167,80.31228636,70,85.84963508,70,93.40510333,87.27951082,78.28050821,97.35918695,70,94.04920393,71.5211167,70,77.13693315,70,70,90.1823294,70,70,71.64623148,83.43432874,84.20190638,70,70,70,76.63291519,83.5944515,88.7896661,96.56767523,70,70,70,85.0357555,70,70,70,70,70,70
85.92970699,70,77.64946431,75.85561438,70.96954475,77.2834904,70,73.32167,78.20339957,95.13204078,70,78.97135875,70,74.42620038,70,70,78.87621462,96.93141257,74.01056354,76.83510785,83.77147571,70,91.83941767,70,93.32935669,72.28411889,77.66178543,73.94290883,70,80.54974363,72.02886538,70,70,75.06903732,88.33944265,74.19492886,70,70,75.67664721,88.26627623,85.68646833,72.11067229,70,90.79475581,70,88.59458919,70,90.18518448,70,76.96252345,91.42913845,76.09311257,70,70,72.12529968,76.86550958,78.21203686,70,70,70,93.5021181,74.7335942,93.68778194,83.00300606,70,70,71.67445588,72.26232827,91.09296337,70,70,70,70,70,70,75.19918443,96.38350196,87.60491852,72.72538734,70,93.29440805,70,96.79051685,71.36258774,70,70,98.10733957,70,93.07907081,70,70,90.00112282,70,70,70,70,85.5928802,97.65347427,70,74.54139961,95.38298463,72.45283725,70,92.03435743,84.51454509,70.69091742,70,81.95110785,93.81103882,95.31994046,70,78.82023343,70,70,86.54061069,70,76.0543977,94.30674838,70,70
103.1535725,70,107.4453845,78.12204673,77.89147707,105.8727416,116.2303907,84.51933346,79.2247585,94.83740561,112.7482635,105.0237512,108.8621765,115.0601895,75.76668525,73.10468771,70,97.05179956,103.7903041,95.47814292,89.91425891,111.4275159,83.34820303,76.35601995,117.8760631,74.03140029,87.9599801,84.20298645,102.6741799,79.67875737,100.7480947,109.6250988,103.0130216,109.4423131,100.4229958,70.06372514,76.58199472,74.1836916,84.87257787,92.18845929,117.0047502,75.0793509,115.0034385,114.2242812,116.0776021,109.8725244,74.09456082,98.94196504,102.3326664,87.31360336,87.15514291,70,71.60621513,90.41257359,87.74158783,114.5085001,108.8417945,116.5769272,102.4273008,91.98373919,81.42476619,89.66100576,115.838694,87.87513648,100.484237,95.97213537,75.23503428,91.2221713,86.53104874,84.39793492,86.00368836,94.61914198,100.40118,107.4195149,77.76123526,107.6576031,86.71693274,80.03036034,82.41767921,92.62012291,88.89463016,82.30206131,104.1504451,94.65359544,112.9576693,112.4839225,71.13857017,108.3542578,115.5039143,101.4957396,116.2881064,105.4045524,83.6218783,107.9247994,101.3998901,84.93780579,70,104.0362023,96.91364663,118.1866191,79.88685971,110.1938828,95.23678876,98.93509929,97.93206725,103.9094814,93.54290594,89.95017191,101.3635187,70,84.92026288,72.81519814,82.37666947,116.6559279,79.32555982,72.70515856,70.34651358,114.2550444,100.4580247,96.138114
70,70.0690439,70,70,70,77.19004392,70,70,77.48041127,70,70,81.1356162,70,70,76.52010131,71.45991535,71.32166648,70,86.64791664,73.90681478,70.07157649,70,70,70,70,70,70.2661173,76.82050747,70.67247348,77.01957766,73.79052049,70,70,70,70,70,70,80.98644322,70,70,84.41011834,78.35273454,70,72.43163216,79.79908851,70,70,70,71.81120243,81.96830212,70,70,70,85.52536003,70,70,70,70,70,78.99049869,70,78.87680366,70.38062394,70,79.40054679,70,70,84.04887544,70,82.08112275,70,70,70,70,72.56898857,70,70,70,70,70,72.02212399,70,70,70,78.19942845,71.08526037,76.42135909,70,70,70,77.8385573,74.71134105,70,70,84.49678835,70,70,70,70,70,74.76730656,70,70,73.732825,86.60701104,70,70,70,70,70,70,86.66782754,70,84.24149956,70,72.45302361,70,79.96921804,70,70
70,83.29681484,70,70,71.26296502,94.92975356,70,73.59380906,92.69135698,72.49092743,70,89.55634675,100.5276396,88.52218765,73.65725055,70,87.46970678,79.20561354,70,74.39238319,70,70,70,99.78867299,71.61914456,77.68972963,70,75.5779693,94.19091568,70,70,70,71.66080071,70,72.33388861,70,97.88678341,99.52254683,70,95.7563928,76.13428522,74.0138194,70,74.16412574,95.0547113,70.71502084,77.79382639,81.59340132,70.91982076,73.05729054,99.72567689,70,98.55691053,70,70.25670938,94.93427309,70,70,74.67078257,70,77.17108148,70,70,96.74324709,70,99.79958016,82.85673149,93.70300299,82.97235096,70,78.10152173,73.1170414,70,99.16623719,99.74783589,100.2918752,72.71140209,70,70,77.66340339,70,70.87278593,70.12866528,75.09397115,70,82.41106206,70,87.22324436,70,91.46021523,74.63654027,70,92.92630124,70,92.55113153,70,70,89.29832856,70,91.88002859,90.47458458,84.14824537,98.53815191,70,70,70,71.86647253,84.9752312,84.3043157,101.1612387,85.27469384,73.2390283,82.19540738,70,70,70,70,101.1179753,84.64498321,90.88464754
70,70,70,70,86.00955205,81.75991492,70,70,78.26685002,76.34230308,70,79.54633044,73.76296623,85.60597096,84.97722018,70.94265411,78.52382675,70,78.64732585,70,70,70,70,73.46409639,88.13098314,70,70,70,72.23846315,70,70,70,75.01633669,70,79.67736813,74.72013774,96.90616894,70,76.77900768,70,70,70,83.04415952,79.23438407,93.30802801,70,70,70,93.21265003,70,70,70.23975961,70,82.26141253,87.1649566,84.59394988,90.18846208,70,70,70,82.02748961,70,93.77862044,79.57150619,70,90.30234864,70,70,92.84590423,88.108756,70,71.1561153,76.04402187,84.32691204,82.94349752,78.64855559,79.86908341,77.40289878,70,70.64228188,78.57903996,70,74.27924519,70,87.60272512,70,90.26182269,95.40468263,70,86.61656342,84.5541648,70,70,72.06503861,70,80.85001806,70,80.94719734,95.31291955,70,70,70,70,70,70,83.41091166,88.42874926,70,75.42324879,85.96174766,70,70,96.47298093,70,70,84.91088103,70,70,70,91.58386827
70,70,70,79.05007808,70,70,70,70,70,70,70,70,70,74.28043036,70,70,70.99935842,70,70,70.68632152,70,79.4327942,73.21531851,70,79.68545839,80.72111258,71.70549544,75.14545331,70,70,70,70,75.56310658,77.99298095,80.84220841,70,70,73.15644588,74.22126254,70,71.08589037,70,70.08023435,70,70,70,70,70.14833078,70,72.37782537,70,70,77.40492651,70,70,70,70,70,70,70,73.26307934,71.54167959,70,70,70,70,70,70,70,70,70,70,73.33379828,70,74.09560929,70,70,70,78.61423192,71.22624888,70,70,70,78.32168613,70,70,70,70,70,70,70,70,70,72.77792485,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,78.52969949,71.76523712,70.11725044,70,70,72.46590617,70,70,70
79.21749201,73.47186643,70,70.03523483,70,70,70,70,77.68958174,70,70.73218143,70,70.88968349,84.28178434,80.20202789,72.73138491,79.91634646,70,70,70,71.1623379,70,70,77.00368808,70,70,75.08854328,85.25900504,79.98142979,70,70,81.83692914,70,83.35351348,84.17318961,70,70,70,70,70,70,70,70,70,76.3752515,70,71.4476859,70,70.84812911,86.5327801,70,70,70,70,73.84937808,70,72.99651815,70,70,70,70,71.03676868,71.62206892,81.29664939,70,70,70,79.95864541,70,76.95606074,70,70,70,70,70,76.57051635,83.02492145,70,70,72.13901663,83.61977279,70,70,70,78.88992892,70,70.1140059,73.6689583,70,70,75.24233894,70,78.71545726,86.19780047,76.56263207,83.38579675,75.66239748,70,70,83.8774053,70,70,74.18342853,85.83612418,78.46641779,88.37390993,70,78.82563089,83.9595671,70,70,78.61392365,78.40565838,70,70,70,70,70,70,70
72.86717783,76.61383869,70,79.75802541,70,70,85.22286657,81.0552779,76.78461004,84.24630092,71.83475647,93.02113505,89.15799381,70,90.8156506,75.94820928,70,70,71.9070073,71.87152268,70,86.36718865,70,74.27800025,80.22222335,79.29010014,70,93.44596387,94.49096649,70,70,70,78.87186272,70,71.91190185,74.97269552,70,70,70,84.46213988,70,70,73.46518665,75.74584213,73.30879536,91.45907566,94.1854605,79.82470301,85.75318002,80.69949431,93.00821328,84.99945039,94.44735063,85.24279391,70,70,70,76.0676255,76.60542237,70,73.26566864,84.87850863,70,74.56670016,85.9735591,87.37731379,92.87287554,70,70,70,78.5220588,73.20695149,70,70,70,70,70,81.15954533,70,70,89.25530523,78.67147908,70,70,70,70,94.00894261,74.1932816,70,70,70,91.26799941,79.48985118,70,70,70,70,86.80742162,70,95.23672785,77.36731882,70,72.65418005,77.44552581,82.91508672,70,70,70,70,90.03961377,77.6897973,70,70,71.75573064,70,82.69669714,70,70,72.77306341,70
70,75.49690918,97.69087821,96.04637924,70,85.148426,70,70,70,95.57045893,76.43089406,74.56644807,88.90744209,95.9831184,70,97.73317732,70,70,90.42661286,83.47259883,97.9431697,92.20523825,70,99.79246193,90.2462009,70,93.82928153,90.1075584,70,95.7291054,81.86675956,86.67888708,87.84004363,99.5582688,70,89.71382128,83.81903108,89.07413401,70,81.73322299,72.24249916,79.09407804,82.06709767,92.2897285,70,87.25553323,70,70,70,70,70,87.8233067,70,70,70,86.96697728,70,76.7859963,70,97.92119111,70,70,78.03448028,75.96815414,75.99366398,73.42269158,79.88688913,70,70,70,89.11416335,94.92256193,84.74804353,70,81.01147842,70,70,78.57490292,71.18468063,92.75347745,70,70,85.81301478,89.91800646,70,82.14320194,97.64849561,70,72.58740698,72.60609167,94.10736903,70,70,70,72.4248792,76.85758383,89.85174486,71.71517702,70,74.80154027,70,76.43511273,70,92.53555378,70,88.13043409,80.18215235,88.45639547,77.38252795,70,70,75.12178038,70,70,91.77086659,70,70,72.54113133,70,70
70,70,70,87.2990423,70,70,87.17605361,90.05566552,70,92.75946975,83.60252699,70,92.11618503,70,70.24083846,79.03264384,70,70,70,70,70,70,89.08687872,70,70,79.49712863,81.99459267,70,83.39558308,70,71.67957757,70,76.54352247,70,81.8631235,70,86.8260589,70.0492305,74.6200212,70,76.23936806,70,86.12380474,70,72.96257482,77.76310642,92.41741649,70,70,70,70,70,70,70,84.52934209,70,70,82.53681523,83.11057199,70,70,70,70,70,89.95335734,70,77.18588418,77.96483294,70,89.50608665,80.6249725,70,80.47952636,70,70,70,70,70,70,70,70,70,88.97992156,70,70,93.60492717,70,80.63276277,87.61998219,70,71.15900636,89.14241671,77.17423158,70,89.68841699,70,78.9077392,70,70,90.79002406,70,70,70,92.57274908,70,70,80.81158187,75.53629796,70,70,82.53745922,85.20735587,71.44935895,73.68664682,80.26702902,70,70,70,89.26714604,70
77.27005739,70,70,70,84.33805512,70,70,77.53233182,77.41965145,75.15927192,70,70,84.17176696,70,85.04575334,78.81574419,70,83.22328749,70,70,84.79131658,70,82.55748139,70,70,70,82.77310676,70,83.65513409,70,70,81.90648318,74.93244842,80.26612618,70,70,70,70,70,70,70,70,70,70,70,70,75.21885407,70,70,76.12172631,70,81.27500721,79.98791603,70,76.43069319,71.70423436,70,70,72.96084348,70,76.66336401,75.07285365,70,70,70,70,70,77.05890046,83.75165495,73.46133373,70,80.9051293,70,70,75.69842441,70,70,70,70,70,70,70,80.16836214,70,70,70,70,70,70,73.7356137,70,70,70,70,70,76.99422487,70,83.60166772,70,70,70,70,70,78.03095245,70,70,74.39919264,70,85.1419055,70,70,70,71.6720317,85.12643977,70,70,70,70,70,74.25460334
70,71.44425473,70,82.44319634,70,70,72.85660854,70,70,76.64684335,70,72.86087249,77.34163162,79.7845101,70,70,70,70,70,70,83.3662957,70,70,75.94764268,70,70,70,83.63098828,70,70,70,70,74.2182285,70,70,70,80.42942469,70,70,70,78.77593278,71.36168345,80.64751964,70,76.59982501,76.14710683,70,70,72.32987131,75.33035682,70,70,74.56598075,70.84980765,70,71.1693638,70,80.61695561,84.44802185,70,70,70,70,70,76.9140105,70,70,77.80281907,84.66015309,80.81274946,70,72.2741468,70,71.30767543,70,70,80.11988249,70,70,70,70,72.65884259,70,74.93086062,70,80.56209443,83.28298945,70,76.53099661,70,70,70,78.62282028,70,70,70,70,70,70,70,71.02480337,70,70,72.56593512,78.56912992,70,70,70,70,70.00404608,70,70,71.20794682,78.87923572,70,70,70,72.43090809,70,70
75.65228134,70,70,70,70,86.52764451,84.3888536,70,71.26078955,70,70,91.47879725,70,75.81526824,70,70,79.09119952,70,79.98008015,77.07715225,83.28314965,70,70,70,70,86.4595245,70,70,70,70,77.85458408,70,70.58488445,70,79.58455022,81.12148045,70,70,88.82763723,70,70,70,70,70,79.65081932,70,83.73963469,88.09163081,87.19723303,92.46260558,89.78313389,87.0233386,78.59814162,70,70,70,72.61453814,70.80716747,70,70,70,70,74.40302882,70,70,70,70,70,72.40823771,70,74.655069,76.16536263,73.71194294,70,79.168921,70,73.76102646,70,81.76555324,70,85.33683351,77.97802184,70,71.80446792,70,70,72.1772741,70,70.55958958,71.26446859,70,70,70,76.46053419,70,70,70,70,80.04241841,70,70,75.46229758,70,81.53307696,70,70,85.52391782,70,92.51705105,73.70102479,70,78.3951742,70,70,70,70,79.04139938,76.29921084,70,70
98.06358949,111.4110609,114.3168558,102.4739122,110.4854757,120,101.5111738,120,111.4787866,101.7976157,120,110.589622,115.3919333,111.9103819,120,117.2579534,120,115.1638833,120,120,102.7108837,88.21185182,108.9450818,120,107.5973685,116.2433822,117.1752551,109.4826528,120,120,120,120,120,99.70950244,110.5110003,120,120,109.3568347,120,114.1561407,105.869133,120,120,84.66415524,120,118.9009893,100.2129829,100.6083203,88.34190181,85.56512898,117.4848971,107.2315901,84.72745692,99.27594367,102.8477101,85.88465886,85.56644315,119.1688616,120,120,101.9976173,101.1522252,120,120,84.39568553,120,102.5700133,93.73029637,103.4727334,102.5308897,87.93708862,119.6294781,107.9749711,86.77593479,120,117.1508084,120,100.7619918,120,102.9577852,98.72989697,95.89733328,120,102.8573289,113.2478922,99.46285598,113.5413547,120,85.50627638,115.8560157,93.76892813,120,114.5458982,120,115.5169586,120,115.6254363,91.61332537,120,120,118.7088977,89.33746554,84.22974576,117.1728334,90.49298309,102.8437749,120,114.1469155,120,88.23119955,103.1451475,103.856733,97.6451539,97.59712509,104.3731,120,86.78296413,112.0273517,87.84102724,84.79889228
88.87312774,88.15710717,77.99461472,95.03945071,70,93.30943514,70,81.46361584,92.11836369,70,88.87849434,75.97553481,91.35016132,70,70,92.30411537,70,70,83.8119663,88.83580972,70,86.273823,85.71675984,70,84.47716009,70,74.52378244,73.4859958,90.01736854,70,73.35014562,88.03664887,70,86.88424901,70,90.61242484,84.22712182,75.16175842,96.08149753,72.29242846,73.94344729,94.93299767,70,70,73.36957772,93.54699011,72.22087146,70,70.67396282,80.87168783,85.80145531,70,71.78966482,70,70,70,70,70,70,88.70174835,70,78.95441104,70,94.71466124,70,70,87.09906147,70,70,70,70,70,93.12967658,76.65276476,70,70,70,70,72.23569049,76.53883772,70,71.4963048,95.55433454,92.69241383,84.45659962,70,90.30829398,88.6484047,70,70,88.77972925,70,70,70,93.52667605,78.57250242,94.4131905,80.8470393,70,70,70,86.72437434,70,70,70,83.47296648,70,70,70,70,91.19691218,86.26497128,77.01123251,76.4599316,70,70,96.09239935,90.09667119,70,87.28643244
82.37521142,100.8797494,92.6036493,109.5282172,98.96431543,116.3940598,97.54356826,99.51711359,106.5556539,101.2622552,70,79.81661845,74.32115238,77.59498047,72.80137684,98.6157543,116.2742932,114.6737996,112.6395217,97.7453132,102.4510497,100.8007502,79.84373511,70,110.5161071,103.6043366,80.9903061,97.10744385,82.34396323,84.3341828,101.7854115,82.89572775,73.95854028,86.53314428,113.3189466,104.2134209,78.13547434,116.1841105,85.51708223,77.42479605,83.72814451,115.8922547,82.97805243,97.481122,98.30072275,99.32356834,83.2157764,107.5293759,77.89186276,78.12850806,85.51915221,109.3246968,77.2894702,97.83023373,109.3691571,83.03616774,93.00047147,107.8949049,79.96143591,96.16872173,94.25221919,116.2543896,105.4725405,114.6475077,91.02129936,103.0769757,94.77119618,72.6313885,94.62062557,113.9202625,95.63550744,113.1914374,107.1787001,80.82117433,73.89365461,85.06267141,104.9645371,115.9151911,106.457923,86.13288836,76.62934073,108.2033552,104.0411459,106.9514181,107.2471045,110.334528,70,83.20695825,82.40071956,107.785736,101.4514658,72.97444832,70,107.7268928,107.6406033,88.07789308,97.5458811,82.58014023,93.0943803,80.59381704,70.77611927,111.3910231,87.5636428,101.0024254,102.0195742,76.47897029,76.28308142,104.2083002,70,116.6065835,104.541477,87.26054646,106.3848577,70.00765742,70,107.0574759,98.96631605,94.51195005,114.7807892,113.6051184
70,70,70,91.451699,70,72.97357015,70,87.92626282,82.98547309,91.74124128,93.10084611,70,72.15350786,70,70,81.3193019,75.61007652,87.3028109,70,94.54812898,78.83390498,70,92.4636945,70,76.45714288,70,70.37112951,75.83638369,70,72.37285122,86.7139398,88.33127201,85.08458827,70,90.41112792,83.80580636,82.28452787,76.88450644,76.06864561,87.41363508,84.33323482,70,80.64186283,93.78611207,70,81.66994845,87.23405743,70,70,88.9676626,76.25586323,81.98500887,89.86350111,70,70,87.76225269,70,70,70,70,70,70,70,92.8543417,70,70,70,70,70,70,70,70,75.47296447,76.51282603,70,76.70188042,70.44577831,91.7579969,84.8665069,92.24293569,70,92.01293973,83.26467371,96.47044565,73.32005134,80.89519267,70,83.62881445,80.66159617,70,90.2688171,70,75.36848067,70.08413043,70,70,79.4069724,77.68246013,90.43696994,76.57907207,70,70,70,70,89.35057237,78.90045977,74.7095231,70,70,70,70,82.76666899,71.44032045,80.67734922,70,80.53554965,86.9901061,70,70,93.26723611
120,89.50482362,120,90.94375742,91.14227399,109.8210439,120,95.37437534,120,105.243194,120,102.2133822,120,103.7768615,118.2172968,120,94.24529372,90.61304688,93.80383799,111.5036143,89.09317444,109.7872931,118.9507342,120,119.9109903,120,99.14141629,102.1927268,110.2391028,89.67438258,88.96817013,93.04346864,103.4018001,112.4251371,120,92.03906232,112.6260134,120,120,100.1733865,92.89254574,120,120,94.40852426,120,104.1549442,120,120,117.7869671,120,90.54248817,120,116.7968417,117.8561999,120,120,120,120,120,92.17887857,107.9771215,109.764116,102.3500271,118.9038811,97.13534578,109.9421226,115.303821,92.50675614,120,99.57520058,120,120,118.7675915,100.9295451,97.30818142,120,105.6570118,119.318725,120,92.38523456,89.39017337,107.2054424,113.4137925,119.6744346,118.1265887,120,107.5984464,100.6356271,99.40971934,107.0985853,91.68626155,120,111.8663811,110.1559517,94.53104144,102.4469194,120,120,120,112.2992255,120,120,95.27127608,120,93.74886957,89.6874286,103.4210914,118.7848356,90.83790047,94.20208546,120,108.3256452,97.74613692,120,97.91425064,108.4760087,118.1738476,120,120,105.199353
116.0700344,104.8340831,93.26175932,103.2790595,120,114.9666876,105.9793139,97.28422025,102.908433,78.77998963,119.4769297,78.54204401,120,84.7458861,120,116.8215726,92.05906667,120,120,106.9434386,110.6929342,120,98.49371913,120,118.0797049,120,116.2883277,92.12735464,104.9185828,108.558425,101.7498108,97.40604019,110.6171418,79.49592978,84.54698567,120,116.4760079,120,110.5191202,102.4326648,86.08386603,116.5894579,78.29498008,96.12950647,100.8661712,116.2536702,120,120,103.5892523,106.1569096,115.9126428,94.62826626,116.9186271,120,101.6535367,117.400933,82.29882518,84.31615516,112.1688588,80.72251954,116.2816094,120,105.2403384,105.3792183,120,89.446006,90.58719344,120,111.2275856,94.25509383,96.78241547,86.9949519,120,87.68229482,106.7458403,100.2282703,85.82334476,101.829517,94.51004383,115.4594955,96.20182074,80.56828433,99.47465151,87.76062995,98.33927027,104.589372,89.37552877,86.26963598,120,81.45467233,91.48569023,81.30636127,102.931821,99.99724958,108.4758318,120,114.9273542,93.10759189,85.9287438,118.299407,96.84270786,120,94.97643943,120,100.4273638,92.88649252,119.7037079,120,112.4347813,91.71976493,84.74173806,107.4434284,115.880079,104.4695582,120,98.91432648,97.86651707,80.63375701,120,88.26577335
70,83.00536938,75.97809955,70,70,91.00923328,72.66370108,89.73902166,70,87.73859707,70,75.16974906,70,70,70,70,77.55536305,85.02590762,70,70,94.66980796,70,70,73.35890978,70,71.76627442,70,70,70,70,70,70,88.53696733,70,91.60880579,70,94.19755523,70,90.64077437,70,70,83.60597819,70,74.69123251,70,70,70,87.92290901,76.0233711,70,86.98974276,70,70,95.93777005,70,79.62023987,88.59132879,70,70,70,77.1888688,76.02457896,78.16559649,75.95577483,70,70,78.79689422,87.2266536,81.54747732,76.8263632,70,76.09026114,74.26206997,77.96473932,83.46518129,70,95.1140248,95.36508563,82.61614649,70.21559241,70,89.59924284,84.2769817,82.15679295,72.05270084,70,70,70,89.70439913,70,71.75486796,70,70,70,87.8026159,90.55576842,94.39709714,78.8155654,79.23891928,79.47407689,70,84.31719757,70,70,70,92.14689118,96.46165928,94.38859381,88.8699312,70,96.01472489,70,70,94.66827393,92.70317083,94.8191538,82.98007187,94.44942661,70,70
